Site.ID,Transect,Event,Year,Month,Core.Area.m2,Depth,Live.Roots.g,Dead.Roots.g,Dead.Macro.Organic.g,Live.Change.g,Dead.Change.g,Interval.Production.g,Sum.Intervals.g,Total NAPP.g.m-2.y-1
CRMS3166,1,T1,2012,06,0.00785,C 15-30,0.43,10.34,23.84,0.1,-5.04,0.1,34.59,2203.18
CRMS3166,1,T2,2012,10,0.00785,C 15-30,0.53,5.3,6.99,-0.21,-3.89,0,NA,NA
CRMS3166,1,T3,2013,02,0.00785,C 15-30,0.32,1.41,7,0.1,5.37,5.47,NA,NA
CRMS3166,1,T4,2013,05,0.00785,C 15-30,0.42,6.78,12.33,-0.11,-3.82,0,NA,NA
CRMS3166,1,T5,2013,07,0.00785,C 15-30,0.31,2.96,7.68,0.05,11,11.05,NA,NA
CRMS3166,1,T6,2013,10,0.00785,C 15-30,0.36,13.96,6.08,-0.35,-1,0,NA,NA
CRMS3166,1,T7,2014,02,0.00785,C 15-30,0.01,12.96,21.94,0.04,2.23,2.27,NA,NA
CRMS3166,1,T8,2014,05,0.00785,C 15-30,0.05,15.19,17.76,-0.03,15.73,15.7,NA,NA
CRMS3166,1,T9,2014,07,0.00785,C 15-30,0.02,30.92,12.95,NA,NA,NA,NA,NA
CRMS3166,2,T1,2012,06,0.00785,C 15-30,0.17,7.89,11.99,0.27,-5.58,0.27,29.06,1850.96
CRMS3166,2,T2,2012,10,0.00785,C 15-30,0.44,2.31,8.89,-0.35,0.11,0,NA,NA
CRMS3166,2,T3,2013,02,0.00785,C 15-30,0.09,2.42,4.09,0,4.06,4.06,NA,NA
CRMS3166,2,T4,2013,05,0.00785,C 15-30,0.09,6.48,18.74,-0.09,-3.72,0,NA,NA
CRMS3166,2,T5,2013,07,0.00785,C 15-30,0,2.76,4.45,0.41,12.9,13.31,NA,NA
CRMS3166,2,T6,2013,10,0.00785,C 15-30,0.41,15.66,11.38,-0.39,-10.6,0,NA,NA
CRMS3166,2,T7,2014,02,0.00785,C 15-30,0.02,5.06,23.11,0.27,7.71,7.98,NA,NA
CRMS3166,2,T8,2014,05,0.00785,C 15-30,0.29,12.77,17.53,0.01,3.43,3.44,NA,NA
CRMS3166,2,T9,2014,07,0.00785,C 15-30,0.3,16.2,19.03,NA,NA,NA,NA,NA
CRMS3166,3,T1,2012,06,0.00785,C 15-30,0.13,17.69,16.9,0.47,-9.65,0.47,25.8,1643.31
CRMS3166,3,T2,2012,10,0.00785,C 15-30,0.6,8.04,9.5,-0.46,-6.8,0,NA,NA
CRMS3166,3,T3,2013,02,0.00785,C 15-30,0.14,1.24,4.45,0.01,11.25,11.26,NA,NA
CRMS3166,3,T4,2013,05,0.00785,C 15-30,0.15,12.49,9,0.31,-11.14,0.31,NA,NA
CRMS3166,3,T5,2013,07,0.00785,C 15-30,0.46,1.35,4.3,-0.43,5.07,4.64,NA,NA
CRMS3166,3,T6,2013,10,0.00785,C 15-30,0.03,6.42,13.03,-0.03,1.78,1.75,NA,NA
CRMS3166,3,T7,2014,02,0.00785,C 15-30,0,8.2,12.75,0.12,7.25,7.37,NA,NA
CRMS3166,3,T8,2014,05,0.00785,C 15-30,0.12,15.45,32.86,-0.02,-2.9,0,NA,NA
CRMS3166,3,T9,2014,07,0.00785,C 15-30,0.1,12.55,13.33,NA,NA,NA,NA,NA
CRMS3166,4,T1,2012,06,0.00785,C 15-30,0.04,13.27,11.3,-0.02,-6.28,0,33.16,2112.10
CRMS3166,4,T2,2012,10,0.00785,C 15-30,0.02,6.99,7.08,2.46,-3.15,2.46,NA,NA
CRMS3166,4,T3,2013,02,0.00785,C 15-30,2.48,3.84,3.2,-2.3,15.34,13.04,NA,NA
CRMS3166,4,T4,2013,05,0.00785,C 15-30,0.18,19.18,10.89,-0.11,-10.92,0,NA,NA
CRMS3166,4,T5,2013,07,0.00785,C 15-30,0.07,8.26,19.57,0.2,10.96,11.16,NA,NA
CRMS3166,4,T6,2013,10,0.00785,C 15-30,0.27,19.22,11.93,-0.27,-6.22,0,NA,NA
CRMS3166,4,T7,2014,02,0.00785,C 15-30,0,13,15.47,1.35,-5.63,1.35,NA,NA
CRMS3166,4,T8,2014,05,0.00785,C 15-30,1.35,7.37,34.58,-1.25,6.4,5.15,NA,NA
CRMS3166,4,T9,2014,07,0.00785,C 15-30,0.1,13.77,15.79,NA,NA,NA,NA,NA
CRMS3166,5,T1,2012,06,0.00785,C 15-30,0,19.53,17.17,0.29,-17.2,0.29,24.36,1551.59
CRMS3166,5,T2,2012,10,0.00785,C 15-30,0.29,2.33,10.51,0.17,-1.35,0.17,NA,NA
CRMS3166,5,T3,2013,02,0.00785,C 15-30,0.46,0.98,6.92,-0.28,12.87,12.59,NA,NA
CRMS3166,5,T4,2013,05,0.00785,C 15-30,0.18,13.85,14.18,0.28,-8.84,0.28,NA,NA
CRMS3166,5,T5,2013,07,0.00785,C 15-30,0.46,5.01,17.66,0.72,10.27,10.99,NA,NA
CRMS3166,5,T6,2013,10,0.00785,C 15-30,1.18,15.28,9.65,-1.18,-4.35,0,NA,NA
CRMS3166,5,T7,2014,02,0.00785,C 15-30,0,10.93,17.53,0.01,-5.25,0.01,NA,NA
CRMS3166,5,T8,2014,05,0.00785,C 15-30,0.01,5.68,17.25,0.03,-5.31,0.03,NA,NA
CRMS3166,5,T9,2014,07,0.00785,C 15-30,0.04,0.37,8.77,NA,NA,NA,NA,NA
CRMS3565,1,T1,2012,06,0.00785,A 0-7.5,0.58,8.29,1.17,23.82,-6.41,23.82,16.41,1045.22
CRMS3565,1,T2,2012,10,0.00785,A 0-7.5,24.4,1.88,2.3,-12.48,0.26,-12.22,NA,NA
CRMS3565,1,T3,2013,02,0.00785,A 0-7.5,11.92,2.14,2.67,-11.92,-0.65,0,NA,NA
CRMS3565,1,T4,2013,05,0.00785,A 0-7.5,0,1.49,4.92,1.88,-1.44,1.88,NA,NA
CRMS3565,1,T5,2013,07,0.00785,A 0-7.5,1.88,0.05,3.78,-1.13,1.52,0.39,NA,NA
CRMS3565,1,T6,2013,10,0.00785,A 0-7.5,0.75,1.57,1.79,-0.74,3.28,2.54,NA,NA
CRMS3565,1,T7,2014,02,0.00785,A 0-7.5,0.01,4.85,5.49,0,-3.16,0,NA,NA
CRMS3565,1,T8,2014,05,0.00785,A 0-7.5,0.01,1.69,4.79,-0.01,-1.36,0,NA,NA
CRMS3565,1,T9,2014,07,0.00785,A 0-7.5,0,0.33,1.75,NA,NA,NA,NA,NA
CRMS3565,2,T1,2012,06,0.00785,A 0-7.5,0.89,4.45,5.09,8.39,-3.46,8.39,31.61,2013.38
CRMS3565,2,T2,2012,10,0.00785,A 0-7.5,9.28,0.99,2.65,-1.84,2.88,1.04,NA,NA
CRMS3565,2,T3,2013,02,0.00785,A 0-7.5,7.44,3.87,4.78,-7.44,-2.76,0,NA,NA
CRMS3565,2,T4,2013,05,0.00785,A 0-7.5,0,1.11,2.11,13.42,4.92,18.34,NA,NA
CRMS3565,2,T5,2013,07,0.00785,A 0-7.5,13.42,6.03,6.56,-13.42,-4.17,0,NA,NA
CRMS3565,2,T6,2013,10,0.00785,A 0-7.5,0,1.86,1.45,0.08,1.68,1.76,NA,NA
CRMS3565,2,T7,2014,02,0.00785,A 0-7.5,0.08,3.54,5.38,-0.08,-3.45,0,NA,NA
CRMS3565,2,T8,2014,05,0.00785,A 0-7.5,0,0.09,1.52,0.09,1.99,2.08,NA,NA
CRMS3565,2,T9,2014,07,0.00785,A 0-7.5,0.09,2.08,4.52,NA,NA,NA,NA,NA
CRMS3565,3,T1,2012,06,0.00785,A 0-7.5,18.6,6.61,3.71,-18.04,-6.61,0,31.15,1984.08
CRMS3565,3,T2,2012,10,0.00785,A 0-7.5,0.56,0,0.45,4.45,7.91,12.36,NA,NA
CRMS3565,3,T3,2013,02,0.00785,A 0-7.5,5.01,7.91,4.06,-5,-6.88,0,NA,NA
CRMS3565,3,T4,2013,05,0.00785,A 0-7.5,0.01,1.03,5.46,5.97,1.26,7.23,NA,NA
CRMS3565,3,T5,2013,07,0.00785,A 0-7.5,5.98,2.29,6.46,-5.7,-0.88,0,NA,NA
CRMS3565,3,T6,2013,10,0.00785,A 0-7.5,0.28,1.41,1.69,2.47,8.84,11.31,NA,NA
CRMS3565,3,T7,2014,02,0.00785,A 0-7.5,2.75,10.25,5.4,-2.75,-6.11,0,NA,NA
CRMS3565,3,T8,2014,05,0.00785,A 0-7.5,0,4.14,6.24,0.01,0.24,0.25,NA,NA
CRMS3565,3,T9,2014,07,0.00785,A 0-7.5,0.01,4.38,3.14,NA,NA,NA,NA,NA
CRMS3565,4,T1,2012,06,0.00785,A 0-7.5,18.8,1.66,3.25,-18.47,-1.22,0,27.98,1782.17
CRMS3565,4,T2,2012,10,0.00785,A 0-7.5,0.33,0.44,1.03,15.35,3.88,19.23,NA,NA
CRMS3565,4,T3,2013,02,0.00785,A 0-7.5,15.68,4.32,4.52,-3.43,8.54,5.11,NA,NA
CRMS3565,4,T4,2013,05,0.00785,A 0-7.5,12.25,12.86,7.53,-12.02,-11.85,0,NA,NA
CRMS3565,4,T5,2013,07,0.00785,A 0-7.5,0.23,1.01,2.65,-0.23,1.78,1.55,NA,NA
CRMS3565,4,T6,2013,10,0.00785,A 0-7.5,0,2.79,1.26,0.01,0.27,0.28,NA,NA
CRMS3565,4,T7,2014,02,0.00785,A 0-7.5,0.01,3.06,4.71,0.03,1.78,1.81,NA,NA
CRMS3565,4,T8,2014,05,0.00785,A 0-7.5,0.04,4.84,3.79,-0.04,-1.09,0,NA,NA
CRMS3565,4,T9,2014,07,0.00785,A 0-7.5,0,3.75,3.53,NA,NA,NA,NA,NA
CRMS3565,5,T1,2012,06,0.00785,A 0-7.5,1.86,12.27,2.52,28.71,-9.96,28.71,49.08,3126.11
CRMS3565,5,T2,2012,10,0.00785,A 0-7.5,30.57,2.31,0.82,-30.53,-1.34,0,NA,NA
CRMS3565,5,T3,2013,02,0.00785,A 0-7.5,0.04,0.97,5.18,6.45,8.26,14.71,NA,NA
CRMS3565,5,T4,2013,05,0.00785,A 0-7.5,6.49,9.23,4.9,-4.03,-2.95,0,NA,NA
CRMS3565,5,T5,2013,07,0.00785,A 0-7.5,2.46,6.28,2.71,-2.46,-3.31,0,NA,NA
CRMS3565,5,T6,2013,10,0.00785,A 0-7.5,0,2.97,1.47,2.76,2.88,5.64,NA,NA
CRMS3565,5,T7,2014,02,0.00785,A 0-7.5,2.76,5.85,3.96,-2.76,-0.37,0,NA,NA
CRMS3565,5,T8,2014,05,0.00785,A 0-7.5,0,5.48,2.64,0.02,-5.01,0.02,NA,NA
CRMS3565,5,T9,2014,07,0.00785,A 0-7.5,0.02,0.47,2.56,NA,NA,NA,NA,NA
CRMS3565,1,T1,2012,06,0.00785,B 7.5-15,1.83,1.98,2.52,6.31,0.98,7.29,4.31,274.52
CRMS3565,1,T2,2012,10,0.00785,B 7.5-15,8.14,2.96,1.3,-6.61,0.57,-6.04,NA,NA
CRMS3565,1,T3,2013,02,0.00785,B 7.5-15,1.53,3.53,2.08,-1.53,-0.84,0,NA,NA
CRMS3565,1,T4,2013,05,0.00785,B 7.5-15,0,2.69,4.69,0.02,-1.58,0.02,NA,NA
CRMS3565,1,T5,2013,07,0.00785,B 7.5-15,0.02,1.11,6.41,0.24,2.78,3.02,NA,NA
CRMS3565,1,T6,2013,10,0.00785,B 7.5-15,0.26,3.89,2.44,-0.23,-0.94,0,NA,NA
CRMS3565,1,T7,2014,02,0.00785,B 7.5-15,0.03,2.95,5.59,0.01,-2.11,0.01,NA,NA
CRMS3565,1,T8,2014,05,0.00785,B 7.5-15,0.04,0.84,6.68,0.01,-0.1,0.01,NA,NA
CRMS3565,1,T9,2014,07,0.00785,B 7.5-15,0.05,0.74,3.08,NA,NA,NA,NA,NA
CRMS3565,2,T1,2012,06,0.00785,B 7.5-15,0.31,3.89,3.44,4.98,-2.92,4.98,15.38,979.62
CRMS3565,2,T2,2012,10,0.00785,B 7.5-15,5.29,0.97,2.11,-3.7,9.3,5.6,NA,NA
CRMS3565,2,T3,2013,02,0.00785,B 7.5-15,1.59,10.27,3.96,-1.59,-3.98,0,NA,NA
CRMS3565,2,T4,2013,05,0.00785,B 7.5-15,0,6.29,9.39,3.78,-0.96,3.78,NA,NA
CRMS3565,2,T5,2013,07,0.00785,B 7.5-15,3.78,5.33,7.27,-3.72,-2.26,0,NA,NA
CRMS3565,2,T6,2013,10,0.00785,B 7.5-15,0.06,3.07,2.49,-0.05,-0.29,0,NA,NA
CRMS3565,2,T7,2014,02,0.00785,B 7.5-15,0.01,2.78,3.36,0,-2.71,0,NA,NA
CRMS3565,2,T8,2014,05,0.00785,B 7.5-15,0.01,0.07,4.1,0.05,0.97,1.02,NA,NA
CRMS3565,2,T9,2014,07,0.00785,B 7.5-15,0.06,1.04,5.01,NA,NA,NA,NA,NA
CRMS3565,3,T1,2012,06,0.00785,B 7.5-15,5.26,12.36,0.52,-4.63,-12.33,0,27.04,1722.29
CRMS3565,3,T2,2012,10,0.00785,B 7.5-15,0.63,0.03,1.93,5.37,9.2,14.57,NA,NA
CRMS3565,3,T3,2013,02,0.00785,B 7.5-15,6,9.23,2.91,-6,-8.72,0,NA,NA
CRMS3565,3,T4,2013,05,0.00785,B 7.5-15,0,0.51,2.07,1.84,5.65,7.49,NA,NA
CRMS3565,3,T5,2013,07,0.00785,B 7.5-15,1.84,6.16,2.7,-1.84,-1.54,0,NA,NA
CRMS3565,3,T6,2013,10,0.00785,B 7.5-15,0,4.62,1.83,2.51,2.47,4.98,NA,NA
CRMS3565,3,T7,2014,02,0.00785,B 7.5-15,2.51,7.09,3.55,-2.49,-3.43,0,NA,NA
CRMS3565,3,T8,2014,05,0.00785,B 7.5-15,0.02,3.66,4.61,NA,NA,NA,NA,NA
CRMS3565,3,T9,2014,07,0.00785,B 7.5-15,NA,NA,NA,NA,NA,NA,NA,NA
CRMS3565,4,T1,2012,06,0.00785,B 7.5-15,3.61,3.54,7.32,-3.43,-0.52,0,38.62,2459.87
CRMS3565,4,T2,2012,10,0.00785,B 7.5-15,0.18,3.02,0.2,3.85,4.63,8.48,NA,NA
CRMS3565,4,T3,2013,02,0.00785,B 7.5-15,4.03,7.65,3.55,-2.68,10,7.32,NA,NA
CRMS3565,4,T4,2013,05,0.00785,B 7.5-15,1.35,17.65,4.88,-1.16,-15.99,0,NA,NA
CRMS3565,4,T5,2013,07,0.00785,B 7.5-15,0.19,1.66,2.91,1.04,12.52,13.56,NA,NA
CRMS3565,4,T6,2013,10,0.00785,B 7.5-15,1.23,14.18,3.66,-1.2,-11.72,0,NA,NA
CRMS3565,4,T7,2014,02,0.00785,B 7.5-15,0.03,2.46,5.97,0.02,9.24,9.26,NA,NA
CRMS3565,4,T8,2014,05,0.00785,B 7.5-15,0.05,11.7,4.69,-0.04,-6.77,0,NA,NA
CRMS3565,4,T9,2014,07,0.00785,B 7.5-15,0.01,4.93,2.25,NA,NA,NA,NA,NA
CRMS3565,5,T1,2012,06,0.00785,B 7.5-15,3.52,16.09,1.48,15.09,-12.83,15.09,15.8,1006.37
CRMS3565,5,T2,2012,10,0.00785,B 7.5-15,18.61,3.26,2.04,-18.6,0.89,-17.71,NA,NA
CRMS3565,5,T3,2013,02,0.00785,B 7.5-15,0.01,4.15,2.56,0.04,6.43,6.47,NA,NA
CRMS3565,5,T4,2013,05,0.00785,B 7.5-15,0.05,10.58,3.47,3.71,-6.96,3.71,NA,NA
CRMS3565,5,T5,2013,07,0.00785,B 7.5-15,3.76,3.62,4.88,-3.76,1.78,-1.98,NA,NA
CRMS3565,5,T6,2013,10,0.00785,B 7.5-15,0,5.4,1.37,0.06,-3.08,0.06,NA,NA
CRMS3565,5,T7,2014,02,0.00785,B 7.5-15,0.06,2.32,2.58,0.5,9.66,10.16,NA,NA
CRMS3565,5,T8,2014,05,0.00785,B 7.5-15,0.56,11.98,3.68,-0.55,-10.71,0,NA,NA
CRMS3565,5,T9,2014,07,0.00785,B 7.5-15,0.01,1.27,2.17,NA,NA,NA,NA,NA
CRMS3565,1,T1,2012,06,0.00785,C 15-30,1.14,11.35,2.27,-0.04,-2.64,0,10.19,649.04
CRMS3565,1,T2,2012,10,0.00785,C 15-30,1.1,8.71,5.2,-1,6.85,5.85,NA,NA
CRMS3565,1,T3,2013,02,0.00785,C 15-30,0.1,15.56,0,-0.1,-11.03,0,NA,NA
CRMS3565,1,T4,2013,05,0.00785,C 15-30,0,4.53,8.61,0.34,2.61,2.95,NA,NA
CRMS3565,1,T5,2013,07,0.00785,C 15-30,0.34,7.14,12.15,-0.34,0.69,0.35,NA,NA
CRMS3565,1,T6,2013,10,0.00785,C 15-30,0,7.83,4.09,0.11,-4.08,0.11,NA,NA
CRMS3565,1,T7,2014,02,0.00785,C 15-30,0.11,3.75,4.41,-0.11,-1.2,0,NA,NA
CRMS3565,1,T8,2014,05,0.00785,C 15-30,0,2.55,3.74,0.02,0.91,0.93,NA,NA
CRMS3565,1,T9,2014,07,0.00785,C 15-30,0.02,3.46,10.21,NA,NA,NA,NA,NA
CRMS3565,2,T1,2012,06,0.00785,C 15-30,2.71,16.11,1.19,-1.31,-10.77,0,15.38,979.62
CRMS3565,2,T2,2012,10,0.00785,C 15-30,1.4,5.34,3.68,-0.73,11.97,11.24,NA,NA
CRMS3565,2,T3,2013,02,0.00785,C 15-30,0.67,17.31,4.74,-0.67,-13.84,0,NA,NA
CRMS3565,2,T4,2013,05,0.00785,C 15-30,0,3.47,8.52,0.33,3.78,4.11,NA,NA
CRMS3565,2,T5,2013,07,0.00785,C 15-30,0.33,7.25,7.49,-0.33,-2.1,0,NA,NA
CRMS3565,2,T6,2013,10,0.00785,C 15-30,0,5.15,2.74,0,-0.69,0,NA,NA
CRMS3565,2,T7,2014,02,0.00785,C 15-30,0,4.46,6.36,0,-1.53,0,NA,NA
CRMS3565,2,T8,2014,05,0.00785,C 15-30,0,2.93,6.19,0.03,-1.94,0.03,NA,NA
CRMS3565,2,T9,2014,07,0.00785,C 15-30,0.03,0.99,5.75,NA,NA,NA,NA,NA
CRMS3565,3,T1,2012,06,0.00785,C 15-30,2.92,21.46,3.77,-2.6,-15.3,0,19.15,1219.75
CRMS3565,3,T2,2012,10,0.00785,C 15-30,0.32,6.16,4.57,-0.15,11.98,11.83,NA,NA
CRMS3565,3,T3,2013,02,0.00785,C 15-30,0.17,18.14,6.71,-0.17,-10.49,0,NA,NA
CRMS3565,3,T4,2013,05,0.00785,C 15-30,0,7.65,12.34,0.09,7.23,7.32,NA,NA
CRMS3565,3,T5,2013,07,0.00785,C 15-30,0.09,14.88,7.08,-0.09,-8.45,0,NA,NA
CRMS3565,3,T6,2013,10,0.00785,C 15-30,0,6.43,3.24,NA,NA,NA,NA,NA
CRMS3565,3,T7,2014,02,0.00785,C 15-30,NA,NA,NA,NA,NA,NA,NA,NA
CRMS3565,3,T8,2014,05,0.00785,C 15-30,0.05,6.13,10.83,NA,NA,NA,NA,NA
CRMS3565,3,T9,2014,07,0.00785,C 15-30,NA,NA,NA,NA,NA,NA,NA,NA
CRMS3565,4,T1,2012,06,0.00785,C 15-30,3.58,36.06,4.69,-1.69,-33.98,0,16.03,1021.02
CRMS3565,4,T2,2012,10,0.00785,C 15-30,1.89,2.08,4.37,-1.89,11.4,9.51,NA,NA
CRMS3565,4,T3,2013,02,0.00785,C 15-30,0,13.48,7.06,0,0.25,0.25,NA,NA
CRMS3565,4,T4,2013,05,0.00785,C 15-30,0,13.73,8.58,0,3.92,3.92,NA,NA
CRMS3565,4,T5,2013,07,0.00785,C 15-30,0,17.65,8.81,NA,NA,NA,NA,NA
CRMS3565,4,T6,2013,10,0.00785,C 15-30,NA,NA,NA,NA,NA,NA,NA,NA
CRMS3565,4,T7,2014,02,0.00785,C 15-30,0.08,2.76,4.04,-0.07,2.42,2.35,NA,NA
CRMS3565,4,T8,2014,05,0.00785,C 15-30,0.01,5.18,4.54,0,-4.89,0,NA,NA
CRMS3565,4,T9,2014,07,0.00785,C 15-30,0.01,0.29,1.34,NA,NA,NA,NA,NA
CRMS3565,5,T1,2012,06,0.00785,C 15-30,3.87,11.36,1.36,-2.62,-8.41,0,19.27,1227.39
CRMS3565,5,T2,2012,10,0.00785,C 15-30,1.25,2.95,2.45,-1.25,7.85,6.6,NA,NA
CRMS3565,5,T3,2013,02,0.00785,C 15-30,0,10.8,5.27,0.02,12.65,12.67,NA,NA
CRMS3565,5,T4,2013,05,0.00785,C 15-30,0.02,23.45,12.24,0,-6.33,0,NA,NA
CRMS3565,5,T5,2013,07,0.00785,C 15-30,0.02,17.12,9.82,NA,NA,NA,NA,NA
CRMS3565,5,T6,2013,10,0.00785,C 15-30,NA,NA,NA,NA,NA,NA,NA,NA
CRMS3565,5,T7,2014,02,0.00785,C 15-30,0.06,8.57,7.17,-0.04,-1.32,0,NA,NA
CRMS3565,5,T8,2014,05,0.00785,C 15-30,0.02,7.25,4.74,-0.02,-5.25,0,NA,NA
CRMS3565,5,T9,2014,07,0.00785,C 15-30,0,2,9.72,NA,NA,NA,NA,NA
CRMS3617,1,T1,2012,06,0.00785,A 0-7.5,8.9,6.06,2.85,-8.71,3.63,0,16.03,1021.02
CRMS3617,1,T2,2012,10,0.00785,A 0-7.5,0.19,9.69,6,5.89,-4.03,5.89,NA,NA
CRMS3617,1,T3,2013,02,0.00785,A 0-7.5,6.08,5.66,3.69,-5.66,-4.54,0,NA,NA
CRMS3617,1,T4,2013,05,0.00785,A 0-7.5,0.42,1.12,7.98,-0.32,3.89,3.57,NA,NA
CRMS3617,1,T5,2013,07,0.00785,A 0-7.5,0.1,5.01,6.8,5.77,-0.09,5.77,NA,NA
CRMS3617,1,T6,2013,10,0.00785,A 0-7.5,5.87,4.92,3.07,-5.76,-1.27,0,NA,NA
CRMS3617,1,T7,2014,02,0.00785,A 0-7.5,0.11,3.65,5.36,0.07,0.73,0.8,NA,NA
CRMS3617,1,T8,2014,05,0.00785,A 0-7.5,0.18,4.38,2.04,-0.15,-3.11,0,NA,NA
CRMS3617,1,T9,2014,07,0.00785,A 0-7.5,0.03,1.27,1.08,NA,NA,NA,NA,NA
CRMS3617,2,T1,2012,06,0.00785,A 0-7.5,0.04,4.37,5.46,4.74,-1.83,4.74,10.81,688.54
CRMS3617,2,T2,2012,10,0.00785,A 0-7.5,4.78,2.54,3.04,-4.59,5.2,0.61,NA,NA
CRMS3617,2,T3,2013,02,0.00785,A 0-7.5,0.19,7.74,3.91,0.38,-5.98,0.38,NA,NA
CRMS3617,2,T4,2013,05,0.00785,A 0-7.5,0.57,1.76,1.92,2.32,2.74,5.06,NA,NA
CRMS3617,2,T5,2013,07,0.00785,A 0-7.5,2.89,4.5,8.37,-2.89,2.48,0,NA,NA
CRMS3617,2,T6,2013,10,0.00785,A 0-7.5,0,6.98,5.8,0.01,-1.46,0.01,NA,NA
CRMS3617,2,T7,2014,02,0.00785,A 0-7.5,0.01,5.52,4.76,-0.02,-1.22,0,NA,NA
CRMS3617,2,T8,2014,05,0.00785,A 0-7.5,-0.01,4.3,3.67,0.01,-3.31,0.01,NA,NA
CRMS3617,2,T9,2014,07,0.00785,A 0-7.5,0,0.99,0.84,NA,NA,NA,NA,NA
CRMS3617,3,T1,2012,06,0.00785,A 0-7.5,0.27,5.44,2.88,0.29,15.06,15.35,18.91,1204.46
CRMS3617,3,T2,2012,10,0.00785,A 0-7.5,0.56,20.5,8.16,-0.56,-11.35,0,NA,NA
CRMS3617,3,T3,2013,02,0.00785,A 0-7.5,0,9.15,4.99,0.39,-6.72,0.39,NA,NA
CRMS3617,3,T4,2013,05,0.00785,A 0-7.5,0.39,2.43,2.17,-0.39,2.42,2.03,NA,NA
CRMS3617,3,T5,2013,07,0.00785,A 0-7.5,0,4.85,6.79,0.75,-1.01,0.75,NA,NA
CRMS3617,3,T6,2013,10,0.00785,A 0-7.5,0.75,3.84,3.03,-0.74,-0.61,0,NA,NA
CRMS3617,3,T7,2014,02,0.00785,A 0-7.5,0.01,3.23,5.67,0.02,0.37,0.39,NA,NA
CRMS3617,3,T8,2014,05,0.00785,A 0-7.5,0.03,3.6,4.03,-0.03,-1.83,0,NA,NA
CRMS3617,3,T9,2014,07,0.00785,A 0-7.5,0,1.77,1.65,NA,NA,NA,NA,NA
CRMS3617,4,T1,2012,06,0.00785,A 0-7.5,5.13,4.61,4.81,41.32,6.52,47.84,73.17,4660.51
CRMS3617,4,T2,2012,10,0.00785,A 0-7.5,46.45,11.13,6.03,-46.2,-2.17,0,NA,NA
CRMS3617,4,T3,2013,02,0.00785,A 0-7.5,0.25,8.96,4.12,5.18,-6.75,5.18,NA,NA
CRMS3617,4,T4,2013,05,0.00785,A 0-7.5,5.43,2.21,1.12,-5.43,13.31,7.88,NA,NA
CRMS3617,4,T5,2013,07,0.00785,A 0-7.5,0,15.52,4.85,9.11,-7.4,9.11,NA,NA
CRMS3617,4,T6,2013,10,0.00785,A 0-7.5,9.11,8.12,3.16,-9.08,-1.87,0,NA,NA
CRMS3617,4,T7,2014,02,0.00785,A 0-7.5,0.03,6.25,4.48,-0.01,-4.82,0,NA,NA
CRMS3617,4,T8,2014,05,0.00785,A 0-7.5,0.02,1.43,3.65,-0.02,3.18,3.16,NA,NA
CRMS3617,4,T9,2014,07,0.00785,A 0-7.5,0,4.61,2.35,NA,NA,NA,NA,NA
CRMS3617,5,T1,2012,06,0.00785,A 0-7.5,51.88,6.47,2.56,-47.09,-2.92,0,27.75,1767.52
CRMS3617,5,T2,2012,10,0.00785,A 0-7.5,4.79,3.55,3.2,-3.88,-1.42,0,NA,NA
CRMS3617,5,T3,2013,02,0.00785,A 0-7.5,0.91,2.13,1.59,-0.54,-0.22,0,NA,NA
CRMS3617,5,T4,2013,05,0.00785,A 0-7.5,0.37,1.91,1.88,-0.37,5.32,4.95,NA,NA
CRMS3617,5,T5,2013,07,0.00785,A 0-7.5,0,7.23,6.36,22.8,-5.2,22.8,NA,NA
CRMS3617,5,T6,2013,10,0.00785,A 0-7.5,22.8,2.03,1.79,-22.73,4.57,0,NA,NA
CRMS3617,5,T7,2014,02,0.00785,A 0-7.5,0.07,6.6,3.49,-0.02,-5.33,0,NA,NA
CRMS3617,5,T8,2014,05,0.00785,A 0-7.5,0.05,1.27,1.94,-0.05,-1.02,0,NA,NA
CRMS3617,5,T9,2014,07,0.00785,A 0-7.5,0,0.25,1.99,NA,NA,NA,NA,NA
CRMS3617,1,T1,2012,06,0.00785,B 7.5-15,0.31,7.82,5.37,-0.14,-2.82,0,13.72,873.89
CRMS3617,1,T2,2012,10,0.00785,B 7.5-15,0.17,5,6.35,-0.03,5.35,5.32,NA,NA
CRMS3617,1,T3,2013,02,0.00785,B 7.5-15,0.14,10.35,4.67,0.21,-7.65,0.21,NA,NA
CRMS3617,1,T4,2013,05,0.00785,B 7.5-15,0.35,2.7,1.36,-0.35,4.96,4.61,NA,NA
CRMS3617,1,T5,2013,07,0.00785,B 7.5-15,0,7.66,5.86,0,1.76,1.76,NA,NA
CRMS3617,1,T6,2013,10,0.00785,B 7.5-15,0,9.42,5.27,0,-4.52,0,NA,NA
CRMS3617,1,T7,2014,02,0.00785,B 7.5-15,0,4.9,6.16,0,1.82,1.82,NA,NA
CRMS3617,1,T8,2014,05,0.00785,B 7.5-15,0,6.72,7.74,0,-3.37,0,NA,NA
CRMS3617,1,T9,2014,07,0.00785,B 7.5-15,0,3.35,2.17,NA,NA,NA,NA,NA
CRMS3617,2,T1,2012,06,0.00785,B 7.5-15,0.09,6.04,5.06,0.08,1.39,1.47,12.84,817.83
CRMS3617,2,T2,2012,10,0.00785,B 7.5-15,0.17,7.43,4.63,3.05,-3.55,3.05,NA,NA
